game_id,plate_appearance_id,pitch_number,game_date,season,game_type,pitching_team,batting_team,pitcher_id,pitcher_hand,pitcher_pitch_count_before,pitcher_days_rest,pitcher_times_through_order,pitcher_season_whiff_rate_before,pitcher_rolling_whiff_rate_before,pitcher_pitch_type_use_before,pitcher_batter_pa_before,batter_id,batter_side,batter_pa_before,batter_season_woba_before,batter_rolling_woba_before,batter_pitch_type_whiff_rate_before,batter_zone_swing_rate_before,batter_chase_rate_before,batter_contact_rate_before,expected_release_speed,expected_break_x,expected_break_z,expected_spin_rate,expected_extension,intended_plate_x,intended_plate_z,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_result_1,previous_speed_1,speed_change_from_previous,break_x_change_from_previous,break_z_change_from_previous,location_x_change_from_previous,location_z_change_from_previous,balls,strikes,outs,inning,inning_half,score_difference,runner_on_first,runner_on_second,runner_on_third,leverage_index_before,ballpark_id,park_run_factor_before,park_home_run_factor_before,park_altitude_feet,roof_state,temperature_f,wind_speed_mph,wind_direction,catcher_id,catcher_framing_rate_before,defense_alignment,defense_quality_before,pitch_name,description,release_speed,break_x,break_z,spin_rate,plate_x,plate_z,exit_velocity,plate_appearance_result,game_result
G2023-0068,PA000822,3,2023-06-15,2023,regular season,MIL,STL,P200,left,90,6,3,0.238,0.2336,0.24,10,B100,right,168,0.322,0.2785,0.224,0.6404,0.25,0.746,85,6.8,1.8,2530,6.22,0.7904,2.3935,curveball,changeup,,ball,78.2677,-6.7323,-1.4036,8.1951,0.3085,0.0466,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,foul,83.8891,6.397,1.9162,2577,0.621,1.7751,,field out,win
G2023-0068,PA000823,1,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2388,0.24,11,B100,right,168,0.322,0.3091,0.224,0.6577,0.25,0.746,85,6.8,1.8,2530,6.22,0.1581,2.4985,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,83.3774,9.5355,4.0983,1759,0.0494,2.1974,,field out,win
G2023-0068,PA000823,2,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2388,0.24,11,B100,right,168,0.322,0.3091,0.224,0.6577,0.25,0.746,85,6.8,1.8,2530,6.22,0.1581,2.4985,changeup,,,called strike,83.3774,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,four-seam fastball,ball,95.8294,-4.9961,14.977,2347,0.353,1.9329,,field out,win
G2023-0068,PA000823,3,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2388,0.24,11,B100,right,168,0.322,0.3091,0.224,0.6577,0.25,0.746,85,6.8,1.8,2530,6.22,0.1581,2.4985,four-seam fastball,changeup,,ball,95.8294,10.8294,11.9961,-13.477,-0.1949,0.5656,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,foul,84.5521,7.4749,1.5501,2529,0.6433,2.2333,,field out,win
G2023-0068,PA000824,1,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2326,0.24,11,B100,right,168,0.322,0.302,0.224,0.6517,0.25,0.746,85,6.8,1.8,2530,6.22,0.5811,2.4811,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,82.6858,10.1792,4.1343,1872,-0.5555,3.111,,field out,win
G2023-0068,PA000824,2,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2326,0.24,11,B100,right,168,0.322,0.302,0.224,0.6517,0.25,0.746,85,6.8,1.8,2530,6.22,0.5811,2.4811,changeup,,,called strike,82.6858,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,curveball,ball,78.5063,8.4377,-6.8699,2675,-0.484,2.6022,,field out,win
G2023-0068,PA000824,3,2023-06-15,2023,regular season,MIL,STL,P200,left,97,6,3,0.238,0.2326,0.24,11,B100,right,168,0.322,0.302,0.224,0.6517,0.25,0.746,85,6.8,1.8,2530,6.22,0.5811,2.4811,curveball,changeup,,ball,78.5063,-6.4937,-1.4377,8.3699,1.0651,-0.1211,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,foul,85.1732,6.111,0.7699,2425,0.2976,2.1165,,field out,win
G2023-0068,PA000825,1,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2318,0.24,12,B100,right,168,0.322,0.3096,0.224,0.6214,0.25,0.746,85,6.8,1.8,2530,6.22,0.7806,2.0273,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,83.7534,9.5265,4.309,1821,0.4518,2.8733,,field out,win
G2023-0068,PA000825,2,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2318,0.24,12,B100,right,168,0.322,0.3096,0.224,0.6214,0.25,0.746,85,6.8,1.8,2530,6.22,0.7806,2.0273,changeup,,,called strike,83.7534,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,four-seam fastball,ball,94.3484,-3.5237,15.0039,2323,0.1993,3.2249,,field out,win
G2023-0068,PA000825,3,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2318,0.24,12,B100,right,168,0.322,0.3096,0.224,0.6214,0.25,0.746,85,6.8,1.8,2530,6.22,0.7806,2.0273,four-seam fastball,changeup,,ball,94.3484,9.3484,10.5237,-13.5039,0.5813,-1.1976,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,hit into play,86.0599,6.8258,1.8796,2489,0.2032,2.4777,89.3,field out,win
G2023-0068,PA000826,1,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2504,0.24,12,B100,right,168,0.322,0.3131,0.224,0.6503,0.25,0.746,85,6.8,1.8,2530,6.22,0.2385,1.863,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,82.3869,10.4738,4.8907,1885,-0.3004,1.8388,,field out,win
G2023-0068,PA000826,2,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2504,0.24,12,B100,right,168,0.322,0.3131,0.224,0.6503,0.25,0.746,85,6.8,1.8,2530,6.22,0.2385,1.863,changeup,,,called strike,82.3869,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,curveball,ball,78.3006,8.7167,-6.6706,2649,-0.4491,3.2119,,field out,win
G2023-0068,PA000826,3,2023-06-15,2023,regular season,MIL,STL,P200,left,26,6,3,0.238,0.2504,0.24,12,B100,right,168,0.322,0.3131,0.224,0.6503,0.25,0.746,85,6.8,1.8,2530,6.22,0.2385,1.863,curveball,changeup,,ball,78.3006,-6.6994,-1.7167,8.1706,0.6876,-1.3489,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,hit into play,85.6593,7.9759,1.4167,2430,0.7618,2.4982,95.2,field out,win
G2023-0068,PA000827,1,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.312,0.224,0.618,0.25,0.746,85,6.8,1.8,2530,6.22,0.2243,1.8185,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,83.9568,9.7918,5.5658,1746,0.4796,2.4531,,field out,win
G2023-0068,PA000827,2,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.312,0.224,0.618,0.25,0.746,85,6.8,1.8,2530,6.22,0.2243,1.8185,changeup,,,called strike,83.9568,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,four-seam fastball,ball,95.7029,-3.3175,14.0219,2382,-0.303,2.9519,,field out,win
G2023-0068,PA000827,3,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.312,0.224,0.618,0.25,0.746,85,6.8,1.8,2530,6.22,0.2243,1.8185,four-seam fastball,changeup,,ball,95.7029,10.7029,10.3175,-12.5219,0.5273,-1.1334,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,hit into play,83.9479,5.9469,1.5514,2568,0.535,1.7624,91.2,field out,win
G2023-0068,PA000828,1,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.2779,0.224,0.6207,0.25,0.746,85,6.8,1.8,2530,6.22,0.1121,1.8041,,,,,,0,0,0,0,0,0,0,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,changeup,called strike,83.9935,9.0543,4.1054,1744,0.5723,2.1699,,field out,win
G2023-0068,PA000828,2,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.2779,0.224,0.6207,0.25,0.746,85,6.8,1.8,2530,6.22,0.1121,1.8041,changeup,,,called strike,83.9935,0,0,0,0,0,0,1,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,curveball,ball,79.8764,8.4575,-5.6562,2699,0.5115,3.2052,,field out,win
G2023-0068,PA000828,3,2023-06-15,2023,regular season,MIL,STL,P200,left,33,6,3,0.238,0.2328,0.24,13,B100,right,168,0.322,0.2779,0.224,0.6207,0.25,0.746,85,6.8,1.8,2530,6.22,0.1121,1.8041,curveball,changeup,,ball,79.8764,-5.1236,-1.4575,7.1562,-0.3994,-1.4011,1,2,2,6,top,2,false,true,false,1.3,Busch Stadium,1.04,1.04,466,open,66,15,out,C1,0.01,standard,0.01,slider,foul,84.618,8.1255,0.8162,2547,0.5767,1.5971,,field out,win
G2023-0069,PA000829,1,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2282,0.24,14,B100,right,169,0.322,0.3295,0.224,0.605,0.25,0.746,85,6.8,1.8,2530,6.22,0.354,1.8041,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,83.7308,10.3747,4.4479,1771,-0.0099,2.6332,,field out,loss
G2023-0069,PA000829,2,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2282,0.24,14,B100,right,169,0.322,0.3295,0.224,0.605,0.25,0.746,85,6.8,1.8,2530,6.22,0.354,1.8041,changeup,,,called strike,83.7308,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,94.8996,-3.9819,14.9458,2264,-0.0691,2.8794,,field out,loss
G2023-0069,PA000829,3,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2282,0.24,14,B100,right,169,0.322,0.3295,0.224,0.605,0.25,0.746,85,6.8,1.8,2530,6.22,0.354,1.8041,four-seam fastball,changeup,,ball,94.8996,9.8996,10.9819,-13.4458,0.4231,-1.0753,1,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,swinging strike,84.3061,7.6885,1.4756,2386,0.036,2.5009,,strikeout,loss
G2023-0069,PA000830,1,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2483,0.24,14,B100,right,169,0.322,0.2773,0.224,0.6035,0.25,0.746,85,6.8,1.8,2530,6.22,0.5122,1.8942,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.083,10.82,5.2902,1726,0.075,2.5268,,field out,loss
G2023-0069,PA000830,2,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2483,0.24,14,B100,right,169,0.322,0.2773,0.224,0.6035,0.25,0.746,85,6.8,1.8,2530,6.22,0.5122,1.8942,changeup,,,called strike,82.083,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,curveball,ball,79.4805,8.844,-6.0044,2730,-0.1043,3.0429,,field out,loss
G2023-0069,PA000830,3,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2483,0.24,14,B100,right,169,0.322,0.2773,0.224,0.6035,0.25,0.746,85,6.8,1.8,2530,6.22,0.5122,1.8942,curveball,changeup,,ball,79.4805,-5.5195,-1.844,7.5044,0.6165,-1.1487,1,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,swinging strike,84.3729,8.0231,1.6476,2571,0.7188,2.6004,,strikeout,loss
G2023-0069,PA000831,1,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.235,0.24,10,B100,right,169,0.322,0.2989,0.224,0.6428,0.25,0.746,85,6.8,1.8,2530,6.22,0.202,1.8686,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,83.1105,9.7406,5.7822,1756,0.6207,2.4026,,field out,loss
G2023-0069,PA000831,2,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.235,0.24,10,B100,right,169,0.322,0.2989,0.224,0.6428,0.25,0.746,85,6.8,1.8,2530,6.22,0.202,1.8686,changeup,,,called strike,83.1105,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,95.4474,-3.2353,15.43,2328,-0.4927,2.2838,,field out,loss
G2023-0069,PA000831,3,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.235,0.24,10,B100,right,169,0.322,0.2989,0.224,0.6428,0.25,0.746,85,6.8,1.8,2530,6.22,0.202,1.8686,four-seam fastball,changeup,,ball,95.4474,10.4474,10.2353,-13.93,0.6947,-0.4152,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,hit into play,84.5366,7.8827,2.0588,2547,0.7235,1.8158,86.8,field out,loss
G2023-0069,PA000832,1,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.2326,0.24,10,B100,right,169,0.322,0.2957,0.224,0.6417,0.25,0.746,85,6.8,1.8,2530,6.22,0.1649,2.0514,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.1613,9.5255,4.0122,1801,-0.333,1.9893,,field out,loss
G2023-0069,PA000832,2,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.2326,0.24,10,B100,right,169,0.322,0.2957,0.224,0.6417,0.25,0.746,85,6.8,1.8,2530,6.22,0.1649,2.0514,changeup,,,called strike,82.1613,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,curveball,ball,79.2792,7.5664,-5.7937,2643,0.1029,2.3905,,field out,loss
G2023-0069,PA000832,3,2023-07-16,2023,regular season,MIL,STL,P200,left,91,4,1,0.238,0.2326,0.24,10,B100,right,169,0.322,0.2957,0.224,0.6417,0.25,0.746,85,6.8,1.8,2530,6.22,0.1649,2.0514,curveball,changeup,,ball,79.2792,-5.7208,-0.5664,7.2937,0.062,-0.3391,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,foul,85.0944,7.7261,0.9762,2486,0.311,1.6802,,field out,loss
G2023-0069,PA000833,1,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2296,0.24,11,B100,right,169,0.322,0.2739,0.224,0.6211,0.25,0.746,85,6.8,1.8,2530,6.22,0.1343,1.8941,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.8577,10.9682,5.4075,1778,0.2137,2.0795,,field out,loss
G2023-0069,PA000833,2,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2296,0.24,11,B100,right,169,0.322,0.2739,0.224,0.6211,0.25,0.746,85,6.8,1.8,2530,6.22,0.1343,1.8941,changeup,,,called strike,82.8577,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,95.4609,-3.3404,14.3118,2382,0.5052,2.5075,,field out,loss
G2023-0069,PA000833,3,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2296,0.24,11,B100,right,169,0.322,0.2739,0.224,0.6211,0.25,0.746,85,6.8,1.8,2530,6.22,0.1343,1.8941,four-seam fastball,changeup,,ball,95.4609,10.4609,10.3404,-12.8118,-0.3709,-0.6134,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,hit into play,84.0908,7.4962,1.5791,2451,0.3043,2.255,88.1,field out,loss
G2023-0069,PA000834,1,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2426,0.24,11,B100,right,169,0.322,0.3178,0.224,0.6426,0.25,0.746,85,6.8,1.8,2530,6.22,0.1894,2.394,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.3565,9.4898,5.1776,1856,0.533,2.5061,,field out,loss
G2023-0069,PA000834,2,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2426,0.24,11,B100,right,169,0.322,0.3178,0.224,0.6426,0.25,0.746,85,6.8,1.8,2530,6.22,0.1894,2.394,changeup,,,called strike,82.3565,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,curveball,ball,78.2491,7.0887,-6.7653,2642,-0.0876,3.1725,,field out,loss
G2023-0069,PA000834,3,2023-07-16,2023,regular season,MIL,STL,P200,left,98,4,1,0.238,0.2426,0.24,11,B100,right,169,0.322,0.3178,0.224,0.6426,0.25,0.746,85,6.8,1.8,2530,6.22,0.1894,2.394,curveball,changeup,,ball,78.2491,-6.7509,-0.0887,8.2653,0.277,-0.7785,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,hit into play,84.742,5.8213,2.2648,2529,0.8061,1.594,88.2,field out,loss
G2023-0069,PA000835,1,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2493,0.24,12,B100,right,169,0.322,0.301,0.224,0.6518,0.25,0.746,85,6.8,1.8,2530,6.22,0.6043,2.0261,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,83.8999,10.544,5.8502,1755,0.6479,2.1549,,field out,loss
G2023-0069,PA000835,2,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2493,0.24,12,B100,right,169,0.322,0.301,0.224,0.6518,0.25,0.746,85,6.8,1.8,2530,6.22,0.6043,2.0261,changeup,,,called strike,83.8999,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,95.821,-4.3901,14.4436,2387,0.5247,3.2763,,field out,loss
G2023-0069,PA000835,3,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2493,0.24,12,B100,right,169,0.322,0.301,0.224,0.6518,0.25,0.746,85,6.8,1.8,2530,6.22,0.6043,2.0261,four-seam fastball,changeup,,ball,95.821,10.821,11.3901,-12.9436,0.0796,-1.2502,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,swinging strike,83.8037,7.7017,1.8906,2463,0.1319,1.6192,,strikeout,loss
G2023-0069,PA000836,1,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2268,0.24,12,B100,right,169,0.322,0.3193,0.224,0.6174,0.25,0.746,85,6.8,1.8,2530,6.22,0.3022,1.8342,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,83.2471,10.9058,4.9037,1750,-0.1002,2.8768,,field out,loss
G2023-0069,PA000836,2,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2268,0.24,12,B100,right,169,0.322,0.3193,0.224,0.6174,0.25,0.746,85,6.8,1.8,2530,6.22,0.3022,1.8342,changeup,,,called strike,83.2471,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,curveball,ball,78.3292,7.6011,-6.3849,2718,0.1806,1.9211,,field out,loss
G2023-0069,PA000836,3,2023-07-16,2023,regular season,MIL,STL,P200,left,27,4,1,0.238,0.2268,0.24,12,B100,right,169,0.322,0.3193,0.224,0.6174,0.25,0.746,85,6.8,1.8,2530,6.22,0.3022,1.8342,curveball,changeup,,ball,78.3292,-6.6708,-0.6011,7.8849,0.1216,-0.0869,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,hit into play,85.2759,8.0794,1.553,2489,0.7673,2.2289,80.6,field out,loss
G2023-0069,PA000837,1,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.2362,0.24,13,B100,right,169,0.322,0.3055,0.224,0.6269,0.25,0.746,85,6.8,1.8,2530,6.22,0.1858,2.3749,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.74,9.7954,5.6217,1782,0.1803,2.041,,field out,loss
G2023-0069,PA000837,2,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.2362,0.24,13,B100,right,169,0.322,0.3055,0.224,0.6269,0.25,0.746,85,6.8,1.8,2530,6.22,0.1858,2.3749,changeup,,,called strike,82.74,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,94.0224,-3.6782,14.7216,2338,-0.2776,1.8622,,field out,loss
G2023-0069,PA000837,3,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.2362,0.24,13,B100,right,169,0.322,0.3055,0.224,0.6269,0.25,0.746,85,6.8,1.8,2530,6.22,0.1858,2.3749,four-seam fastball,changeup,,ball,94.0224,9.0224,10.6782,-13.2216,0.4634,0.5127,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,swinging strike,84.6254,7.0671,1.5669,2400,0.8185,1.6576,,strikeout,loss
G2023-0069,PA000838,1,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.25,0.24,13,B100,right,169,0.322,0.3139,0.224,0.6324,0.25,0.746,85,6.8,1.8,2530,6.22,0.6818,2.3335,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,82.5534,10.4491,4.3484,1729,-0.6186,2.3604,,field out,loss
G2023-0069,PA000838,2,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.25,0.24,13,B100,right,169,0.322,0.3139,0.224,0.6324,0.25,0.746,85,6.8,1.8,2530,6.22,0.6818,2.3335,changeup,,,called strike,82.5534,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,curveball,ball,78.7673,8.2733,-6.6945,2580,-0.47,1.8542,,field out,loss
G2023-0069,PA000838,3,2023-07-16,2023,regular season,MIL,STL,P200,left,34,4,1,0.238,0.25,0.24,13,B100,right,169,0.322,0.3139,0.224,0.6324,0.25,0.746,85,6.8,1.8,2530,6.22,0.6818,2.3335,curveball,changeup,,ball,78.7673,-6.2327,-1.2733,8.1945,1.1518,0.4793,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,hit into play,84.9402,6.6129,0.5548,2503,0.2296,2.3305,98.1,field out,loss
G2023-0069,PA000839,1,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2393,0.24,14,B100,right,169,0.322,0.3194,0.224,0.6431,0.25,0.746,85,6.8,1.8,2530,6.22,0.6141,1.827,,,,,,0,0,0,0,0,0,0,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,changeup,called strike,83.443,9.1642,5.6871,1777,-0.4056,2.8986,,field out,loss
G2023-0069,PA000839,2,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2393,0.24,14,B100,right,169,0.322,0.3194,0.224,0.6431,0.25,0.746,85,6.8,1.8,2530,6.22,0.6141,1.827,changeup,,,called strike,83.443,0,0,0,0,0,0,1,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,four-seam fastball,ball,95.8276,-3.8552,15.787,2262,-0.0931,2.6951,,field out,loss
G2023-0069,PA000839,3,2023-07-16,2023,regular season,MIL,STL,P200,left,41,4,1,0.238,0.2393,0.24,14,B100,right,169,0.322,0.3194,0.224,0.6431,0.25,0.746,85,6.8,1.8,2530,6.22,0.6141,1.827,four-seam fastball,changeup,,ball,95.8276,10.8276,10.8552,-14.287,0.7072,-0.8681,2,2,0,7,bottom,3,true,false,false,1.42,Wrigley Field,0.96,0.94,600,open,67,16,in,C2,0.02,standard,0.025,slider,swinging strike,84.143,7.7766,0.6484,2481,0.3499,1.8162,,strikeout,loss
